utt_id,audio,text,duration_s
01-05535-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05535-01.mp3,यहाँ तक बात होता है एक तरफ गड्ढा कर देता और दोनो तरफ से पानी नही रूकता है जहाँ पर मच्छर का प्रकोप बढ़ता है और वही कारण होता है,10.296
02-20369-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-20369-01.mp3,रिपोर्ट जिला शिक्षा पदाधिकारी फुलबाबू चौधरी ने सोमवार को प्रमंडलीय आयुक्त अजय कुमार चौधरी को सौपी,7.236
02-17225-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17225-01.mp3,तीन सौ पैतालीस युवकों को मिली नौकरी खबर हैं रांची ऐसी श्याम नियोजन एवम प्रशिक्षण विभाग द्वारा आयोजित दथु पंथ ठेन्ग्री रोज़गार मेले के पहले दिन,11.102
01-02613-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02613-03.mp3,मेरी मानो इस रस्ते पर मेडिकल स्टोर खोल दो बड़ा मस्त चलेगा दिल पे क्या गुजरी दिल पे क्या गुजरी वो अनजान क्या जाने,10.872
01-06777-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06777-03.mp3,घटना गठन नहीं हुई है इस वर्षा के प्रखंड क्षेत्रो में स्थिति पैदा हो गयी है लोगो का कहना है की प्रकृति के सामने सभी को नतमस्तक होना पड़ता है,11.592
02-16060-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16060-01.mp3,और मनमोहक फल देने वाले की और जान रहा है जबकि हमारे घरो मै त्योहार मनाया जाता है तो सबसे जरुरी चीज फुल और फल होते है जिसके बिना हमारा व्यवहार अधूरा रहा जाता है,11.442
13-00256-05,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00256-05.mp3,काशी विश्वानाथ के छह पाँच विद्यालय के गुमशुनाह की और शिक्षण के उसको करने मैंने देखे के कहीं भी शिक्षा का माहौल कहीं भी सुधारा नहीं हैं,10.584
02-19085-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-19085-01.mp3,नरेंद्र मोदी ने दो हज़ार पंद्रह में प्रधानमंत्री कौशल विकास प्रधानमंत्री कौशल विकास योजना केंद्र सरकार,7.184
01-08500-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08500-03.mp3,मई आम पब्लिक ऐसी यह निवेदन करता हूँ अपील करता हूँ की आप इसपे भान दे और इसको अमल करे थैंक्स मुकेश कुमार,7.416
01-09043-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09043-02.mp3,पोष्टिकता तुलना ही मिल पता है माँ के दूध ऐसी पूरा उसके लिए बच्चा स्वस्थ हो जाता है अथवा किसी कारण बहुत सी बीमारी,10.296
01-06486-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06486-01.mp3,भी है ऐसे में विधायक राजकिशोर' उपप्रमुख 'महतो' गिरिजा शंकर उपाध्याय परिवेक्षक 'असगर' विकास,9.0
02-14954-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-14954-01.mp3,#incomplete कुपोषण की काट के लिए ज्यादा आयरन वाले चावल लायगी सरकार,4.18
01-05386-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05386-02.mp3,एक के गके दर्ज ऐसी लिया जाता है आवारा प्रणाली में ऐसा नही है जम्मुई प्रणाली में,7.344
01-05569-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05569-02.mp3,लेकिन अब मोबाइल मीडिया भी आय देखिये है ठीक ही फिर आपने मोबाइल मीडिया की बातचीत के लिए आपका बहोत बहोत धन्यवाद,8.255
01-07990-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07990-01.mp3,और कुछ नम्बर कार्य को सही टाइम पे सही नही छुपाने के कारण उसपर लोड बढ़ता जा रहा है और सच निकाल नही रही है,8.856
01-08327-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08327-01.mp3,देश के अलग क्षेत्रों ऐसी प्रशिक्षित बुलाये जायेंगे इस बात की पुष्टि माटिकाला बोर्ड के अध्यक्ष चन्द्रप्रकाश,7.367
01-05223-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05223-02.mp3,वर्षों के खाद्य सुरक्षा अधिनियम के तहत टीडीसी दुकानदारों की जा रही अनियमित्ता की शिकायत आ रही है,8.64
01-00850-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00850-03.mp3,बीस घंटे में पहुचाने वाली तीस घंटे में है पहुँचती रेल की लेट लतिफि के कारण झे झेलनी पड़ती खूब परेशानी लाइलाज बीमारी यह रेल की,11.736
01-08079-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08079-01.mp3,नमस्कार श्रोता मैं बीरबल माथुर धनबाद मोबाइल मीडिया रिपोर्टर नारी पुरुषों ऐसी नहीं हैं कम समाज सेवा करती हैं हर दम नारी हैं लक्ष्मी सरस्वती और काली भी,9.874
02-21791-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21791-01.mp3,रोली पोली है नहीं भोले करे तो आज फिर मुझे पार्टी मिला इतने पार्टियां के क्यूँ होते है मुझे न भगवान पर एक,10.841
02-12992-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12992-02.mp3,श्रोताओं अब मुझे आज्ञा दीजिये मैं फिर आउंगी कुछ नई ख़बरों के साथ,4.885
02-21466-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21466-01.mp3,झूठे झूठे आगे तक गए फिर घूमके आ गए सच में पोली सुमित्रा जी ने क्या चुटकुला सुनाई है इनका चुटकुला सुनकर मेरा दिल के खुश हो गया,11.572
02-12746-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12746-02.mp3,करता हूँ की जो करोड़ों का दवा घोटाला जो यह फार्मासिस्ट जो अशोक जी कर रहे हैं प्रखंड मुख्यालय बेंगाबाद में,9.288
13-00227-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00227-01.mp3,अरे काहे खिसिया रहे हो अब तो बारिश भी शुरू हो गया है,6.53
01-05750-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05750-03.mp3,नमस्कार मुंगेर की आवाज़ में आपका स्वागत है में बिपिन कुमार जिला मुंगेर ऐसी एवं बिजली के छूटे तर ऐसी हो सकता है ब्लास्ट मुंगेर प्रखंड क्षेत्र के,12.096
01-03496-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03496-02.mp3,और इसकी एक एक स्थिती को जाँच कर यहाँ आरोप लाइट पहुँचाने की कृपा करें तोरिया गाँव ऐसी,7.488
01-00619-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00619-02.mp3,बर्तिला गाँव में एक कमेटी मीटिंग हो रह है जिस में बहुत सारे हमारे भाई मन लोग आओ उपस्थित हैं,6.552
02-13673-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13673-01.mp3,राष्ट्रीय पोषण मिशन दो हज़ार अठारह की एक अभियान के अंतर्गत प्रखंड स्तरीय अनुसरण इकाई के बैठक सदर प्रखंड के,6.912
02-22379-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-22379-01.mp3,तो बसंती हमारे श्रोताओ को यह बताओ की मौलवियों स्वास्थ्य को बेहतर बनाने के लिए हमें किन किन चीजो का ख्याल रखना चाहिए,8.856
01-10885-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10885-03.mp3,है का सामना करना पद रहा है शनिवार को बाद प्रभावित इलाकों का हवाई सर्वेक्षण करने की भी राष्ट्रिय आपदा मोचन बल के साथ ही शुक्रवार सुबह ऐसी बचाव अभियान तेज कर दिया,11.703
01-02132-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02132-02.mp3,जबकि देखा गया की गंभीर हो जाते है और वे थी एक ऐसी खाना नहीं कहते है उनपर तेजी ऐसी बीमारी हो जाती है डॉक्टर का नसीहत है की आप,11.88
01-08778-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08778-02.mp3,#incomplete रविन्दर महतो जी तो आइये सुनते है तोपचाँची झील को सँवारने में लगा अर्पण नेचर्स ग्रुप नमस्कार मैं रविन्दर महतो तोपचाँची प्रखंड धनबाद से,11.833
01-11199-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11199-02.mp3,किए और अब हमें इंतेज़ार रहेगा आपके ऐसे ही विचारों का तो अब अपने फ़ोन में दबाये नंबर तीन का बटन और और साझा करिए अपने विचार,11.442
13-00295-05,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00295-05.mp3,संजीत देसाई ने शिक्षकों की बहाली लिखी गयी परन्तु आधी आवाज़ के कौशल विकास के वेह ज़रूरी दी गयी विज्ञान ऐसी नियुक्ति माध्यम ऐसी सड़क नई की गयी,9.648
01-05527-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05527-03.mp3,मनरेगा में काम कर रहे जो को हैं उनको पैसा मिल रहा है आज मोबाइल वाणी,7.2
02-19308-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-19308-01.mp3,हर दिन इसके कुछ न कुछ ऐसे कुछ ऐसे संकेत मिल रहे है जो बेहद डरावने है,4.536
01-04005-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04005-02.mp3,तत्काल गिरफ्तार कर जेल भेज दिया ये है बोकारो मोबाइल मीडिया का खबर का असर धनबाद जे एम रंगीला को ओर्दिनाटर,10.8
02-16009-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16009-01.mp3,पेट्रोल डीजल के दाम एक दिन की राहत के बाद फिर बढ़े पेट्रोल और डीजल की महंगाई ऐसी लोगो को निजात मिलने के आ,7.848
01-07046-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07046-01.mp3,प्रखंड प्रमुख प्रमिला देवी कृषि पड़ा धिकारी अरविन्द कुमार एवं तकनीकी प्रसाशन बंधक अनिल गौतम ने,8.352
01-11125-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11125-03.mp3,को कार्यक्रम की आने वाली कड़ी में और यह सिलसिला अब रुकने वाला नहीं है क्यूँकी हम ऐसे लोगों की सरहाना करते है जो लोग समाज में लगातार बदलाव लाने में,11.52
01-04931-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04931-01.mp3,मच्छर मर दवा क्यूँकी मच्छर बहुत ज्यादा है ग्राम मच्छर मर दवाइयाँ छिड़कवायें धन्यवाद,10.584
02-17948-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17948-01.mp3,होम सेंटर आरोप होगी इंटर की प्रायोगिक परीक्षा बिहार विद्यालय परीक्षा समिति ने इंटर परीक्षा दो हज़ार उन्नीस की तैयारी काफ़ी जोश वोश ऐसी शुरू कर दी हैं,9.0
01-07856-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07856-03.mp3,इस पर सरकार का ध्यान देना आवश्यक होगी ताकि मच्छरों पर कंट्रोल किया जा सके अगर ऐसा न हुआ तो चारों फ़ैलना प्रारम्भ,11.376
01-11187-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11187-02.mp3,उनके पास नहीं पहुँच पाते इस लिए क्यूँ की वो व्यक्ति हैं वो किसी अधिकारी के पास,7.632
01-08059-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08059-01.mp3,मैं राधू राय धनबाद झारखण्ड से मलेरिया मुक्त समाज गोदरेज़ ने चला रखा अभियान मलेरिया मुक्त हो हमारा समाज मलेरिया के लक्षणों की,8.712
13-00100-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00100-01.mp3,जिले सूखे की ओर बढ़ते चले जा रहे हैं इनका कहना हैं की अभी दो दिन ऐसी बारिश हो रही हैं जिससे लेकिन धन रोपाई के लिए इस बूंदा बूंदी बारिश ऐसी कोई फायदा नहीं,9.456
01-07241-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07241-03.mp3,कई सज्जनों द्वारा उन्हें इलाज हेतु अस्पताल लाया गया यहाँ प्राथमिकता विभाग के उपरांत उन्हें रेफ़र कर दिया गया वही पुलिस द्वारा बाइक चालक,11.376
01-06083-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06083-03.mp3,नमस्कार मुंगेर की आवास में आपका स्वागत है विपिन कुमार जिला मुंगेर ऐसी आंगनबाड़ी केंद्र का अपना भवन ही मुग़ल प्रखंड क्षेत्र ऐसी वार्ड संख्या पांच सैरपुर में,10.656
01-07305-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07305-01.mp3,दो हजार सोलह अठारह के छात्राओं को सिक्यूरिटी का सामना करना पड़ेगा क्यूँ की पढ़ाई नहीं होती,11.592
02-21784-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21784-01.mp3,भी बड़े ही आसानी ऐसी सुलझ जाती हैं और हम अपने परिवार अपने ससुराल को अपनी ताकत मानते हैं हैं तो मिले हमारे परिवार ऐसी,10.318
02-21673-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21673-01.mp3,पुलिस कई मुताबिक अपराधियों ने देर रात इस घटना को अंजाम दिया है घटना के बाद स्थानीय ग्रामीणों नए आक्रोशित होकर सड़क जाम कर दिया और काफी हंगामा किया,9.665
01-04747-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04747-01.mp3,ऐसी दूर जाता हमने जो बातों में हमने जो बातों में किया का गान हमने तो संघर्ष मार्ग ऐसी पाया लक्ष महान पाया लक्ष महान,11.952
01-06736-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06736-02.mp3,जितनी जमीन मुहैया कारवाई जाए तथा जंगल की जमीन आरोप खेती कर ने वाले को सरकार के थ्रू कब्जा दिया जाए,9.648
01-04152-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04152-01.mp3,आप सुनी और लोगो को सुनाई सभी महिला चारों तरफ घूमना घूमना कर प्रदर्शन किया इससे पता चलता है की धर्म क्षेत्र की रूहान,10.656
01-01408-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01408-02.mp3,गाँव वाले बहुत परेशान हाँ,10.08
13-00159-06,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00159-06.mp3,खेलने है ये सही नहीं है और इससे दोबारा निर्धारित करना चाहिए श्रोताओ अब मुझे आज्ञा दीजिये में फिर आउंगी कुछ नई,7.654
01-03441-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03441-01.mp3,मैं मिश्रा रिपोर्टर झारखण्ड बोकारो क्लब मोबाइल मीडिया पेटरवार प्रखण्ड के,11.736
01-11043-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11043-01.mp3,जिसका हम इस तरह ऑपरेशन ऐसी ऑपरेशन मई सहयोग के लिए उपयोग कर सकते है इ रिक्शा के कर्नल दुर्घटना का शिकार दुर्घटना हो रहे लोग,10.318
02-16572-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16572-01.mp3,सरेंडर के लिए अभियान चलाया गया था सबसे ज्यादा एक हज़ार चार सौ राशन कार्ड सरेंडर हुआ हाँ,9.72
02-15693-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-15693-01.mp3,उम्मीदवार के लिए कम दर्ज आरोप लोन के अलावा इस आरोप सब्सिडी भी दे जाती ज़रूरी होता है महिलाओं के प्रति सप्ताह प्रति महा निर्धारित राशी,9.744
01-08971-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08971-02.mp3,#incomplete इसके बाद इसे भोपाल रेल मंडल में लागू किया जायेगा अभी ए सी वेटिंग रूम में ठहरने पर कोई शुल्क नहीं लगता है इस प्रस्तावित नई व्यवस्था पर राजधानी भोपाल के यात्री और रेल उपयोगकर्ता सलाहकार समिति के सदस्यों ने आपत्ति,13.976
01-10888-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10888-03.mp3,की बोर्ड ने कहा की संयुक्त अरब अमीरात में संस्कृति अयान चेकिंग मुबारक अल नाहयान ने इस,10.553
02-17120-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17120-01.mp3,लेकर दात्तिया गाँव में सफाई अभियान आया जल सहिया उषा देवी जुबैदा खातून उन दिलेश्वरी देवी देवी आदि ने शौचालय निर्माण में हो रही परेशानी के बारे में,11.05
02-12559-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12559-02.mp3,उसके बाद आप सभी जानते हैं की जितना वृक्षा रोपण करेगी पैड पौधे लगायेंगे उसके बाद प्रदूषण को खत्म होना ही होना है,10.368
01-01018-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01018-01.mp3,ये कम उम्र के बारे में और अपने किए हुए कर्मो का गलत नहीं बता कर दोषारोपण कर ने के बाद विधवा के,10.8
01-01017-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01017-03.mp3,अब धीरे धीरे बदलाव आया है लड़की भी पढ़ने लगी है और समझने लगी है ये बल विवाह आरोप पूर्ण रूप ऐसी अंकुश लगने की एवम दिशा बदलने की ज़रुरत है,11.232
01-00594-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00594-02.mp3,झारखण्ड मोबाइल वाणी में हमने एक महीने पूर्व,4.104
01-11355-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11355-01.mp3,इस आरोप दोनो मेडिकल कॉलेज कॉलेज सदर अस्पतालों में भी प्रबंधन और काम अलग अलग होगा चिकित्सक केवल मरीजों का इलाज करेंगे अस्पताल अस्पताल का प्रबंधन देखने के लिए भारती करें उक्त निर्देश उन्होंने झारखण्ड मंत्रालय में,11.781
01-03599-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03599-03.mp3,इनके लिए लाइट जलवाने की कृप अति दया होगी नमस्कार मित्रों मध्य प्रदेश मोबाइल वाणी से मैं श्याम लाल लोधी धन्यवाद,8.64
02-14973-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-14973-01.mp3,को सैधांतिक मजदूरी दे दी है इसके तहत राज्यों को पिछले,5.59
01-11621-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11621-02.mp3,इसी तरह राजस्थान मध्य परदेश के संग उत्तर परदेश झारखण्ड और त्रिपुरा में लगभग बत्तीस लोगो की असमय ही देर के मुह में धकेल दिया गया,8.986
01-01085-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01085-01.mp3,सा ठाकर आदि वक्ताओं मैं भी समाधान किया,9.504
13-00606-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00606-03.mp3,छोड़ दिया हैं और यह तय हैं की बुखमरी की यह स्थिती उत्पन हो गयी हैं नोट बयासी को इस कलम कई सदस्यों ने कहा हैं की अगर नोट बूंदी करना था,11.448
01-07374-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07374-02.mp3,अभी मुंबई कार्यक्रम जो सुने दीपक सिर के माध्यम ऐसी बहुत अच्छा लगा ऐसे हमे नालंदा जिला का जो भी प्रोग्राम रहता है,10.008
02-21049-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21049-01.mp3,नमस्कार आदाब श्रोताओं मैं दीपक जयसवाल प्रस्तुत हैं बिहार मोबाइल वाणी आरोप सुबह की सुर्खियाँ सी M बोले गड़बड़ी करने वालो आरोप कड़ी कारवाई सड़क का अवैध धंधा हर हाल में रुकेगा,11.598
01-00602-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00602-03.mp3,बिजली रानी दिखाती नखरे उपभोक्ताओ ऐसी नही मिलाती नजरे आई गई आदत सी बनी काम न होने आरोप क्या ले जाती कहीं पॉवर स्टेशन हाथी दांत की तरह,12.384
01-06168-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06168-02.mp3,मधुबनी मोबाइल वाणी प्रखंड खुटौना से चंदू नमस्कार खुटौना अतिक्रमण से जनजीवन अस्त व्यस्त होती जा रही है खुटौना प्रखंड के पंचायत के खुटौना बाजार की,11.592
01-05841-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05841-03.mp3,फैसिलिटी जिनसे रोगियों का इलाज किया जा रहा हैं मेडिकल मानुस के लिए काफ़ी खतरनाक माना जाता हैं इस इलाज करने वाली रीश्वद्नी,11.664
01-07899-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07899-02.mp3,नमस्कार मैं सुषमा कुमारी रिपोर्टर बोकारो मोबाइल मीडिया अनुमंडल मुख्यालय सचिवालय बोकारो ऐसी मैं कहना चाहूंगी की कोयले के अवैध खनन,9.72
01-04943-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04943-01.mp3,इस अवसर आरोप कई स्थानों मैं संस्कृति कार्यक्रमों का आयोजन भी किया गया धन्यवाद जीएम रंगीला को ओर्दिनाटर,10.44
13-00245-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00245-03.mp3,इतनी आसानी ऐसी बिहार के जा रहा है और इसका और इसका की सूचना मिली है,8.784
02-16063-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16063-01.mp3,हर्ल जो विकास के कार्य चरम बद्ध है उसके कोई लोग प्रभावित हो रहे है अब आप सोच रहे होंगे देश की प्रगति ऐसी प्रभावी कैसे पड़ेगा तो सोचिए जरा इन मील कारखानों आदि स्थापित करने,11.99
01-05649-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05649-01.mp3,लोक संसद कार्य करने योजना का शुभारम्भ करेंगे साथ ही में दुसरे विश्वविद्द्यालय में में देने के लिए,10.872
01-11457-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11457-02.mp3,गुजरात के एक एक लाख पन्द्रह हजार ऐसी अधिक लाभार्थियों को प्रधान मंत्री योजना के अंतर्गत आज घर मिलेगा सबका लिए आवास का लक्ष्य प्रधानमंत्री दिन दयाल उपाध्याय ग्राम,10.815
01-09705-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09705-02.mp3,उर्जा खरीद समझोता नही होने पर सत्रह तः पेंशन देने के निर्देश मुख्यमंत्री नवीन,7.367
01-08398-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08398-03.mp3,तो मिलते है कुछ नई और खास ख़बरों के साथ तब तक बने रहिये बिहार मोबाइल वाणी के साथ धन्यवाद,7.576
01-10614-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10614-02.mp3,देश आज़ादी के बहत्तरवे स्थापना दिवस पर हमलोग आज जशन जो माना रहे है मई पूरे सिकंदरा विधान सभा के आम दलों को मई बधाई और शुभकामना देता हूँ,11.592
01-06517-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06517-03.mp3,पंचायत राज व्यवस्था लागू की जाएगी जमुई जिला अफसर ऐसी जिला परिषद प्रखण्ड स्तर आरोप वा मुखिया पांच,9.36
02-22429-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-22429-01.mp3,है जो उनके चेहरे आरोप आज भी कभी खबर हसी ले आती है और वो है हमारी बेटी गुड्डी,6.322
13-00433-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00433-01.mp3,इसमें सरकार की देन सीधा साफ़ दिखाई पड़ती हैं इसलिए सेकान्दराबजार के लिए दाम चालु कर दिया हैं उपनेश्वरम दाम ऐसी के निचे,11.88
13-00385-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00385-01.mp3,सोचे की दो हजार दबाव यह छह हजार दबाव तो प्रदुषण को कुछ न कुछ राहत मिलेगी इसी तरह प्रकाश शासन को भी ब्रेक लगाने का एक अभियान चलाना चाहिए जिससे पोल्युसन आरोप काबू पा सके धन्यवाद,16.128
01-04515-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04515-02.mp3,झारखण्ड मई बनी ग्राम पंचायत तो बनी छोटी सी छोटी सरकार हालाँकि ऑफिसर रोका ध्यान आर्थिक,7.2
01-08801-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08801-03.mp3,कोर्ट ऐसी केंद्र और राज्य सरकारों सुनवाई करेगा ऑपरेशन ऐसी डिलीवरी के कुल डिलीवरी की चौहत्तर फीसदी सिज़ेरियन,7.471
01-01889-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01889-03.mp3,ऑने क्लास में पड़ता था वह डी A व का छात्र हैं और वो नीरज कुमार उसका नाम हैं,11.232
01-01032-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01032-02.mp3,इसके आलावा समाज में फेली दैत्याकार दहेज़ प्रथा जो इस रावण का रूप है जो घरेलु हिंसा को बढ़ावा देने में महत्वपूर्ण कारण बन चुकी है अक्सर देखने को आता है की,11.664
01-10004-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10004-01.mp3,किया है संचालकों का कहना है की फीस के लिए जिला और राज्य स्तर पर गठित कमिटियों में अभिभावकों को भी शामिल नहीं किया गया है स्कूल शिक्षा विभाग ने,11.128
01-02612-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02612-02.mp3,प्राचार्य महोदय को लगा की अब दसवी क्लास हार रहा है लेकिन श्रोताओ बताऊँ की कभी भी पासा पलट जाता है आखिर,11.232
01-02002-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02002-03.mp3,चॉइस होती थी लेकिन अब वो बदल कर के नजरों के अनुसार लक्ज़री बदलो की लगातार होती है,10.728
13-00418-05,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00418-05.mp3,दिसम्बर जनवरी अभी बाकी हैं स्वीटर कोट पहनना मत करना भूल कोई दफ्तर तो कोई जायेगा स्कूल,9.648
01-01807-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01807-01.mp3,खोलने की पूर्व स्थिति के बारे में हकीम गाँव के बारे में पता चला,11.88
02-14475-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-14475-01.mp3,पचीस हजार रोपी लेते रेंज हाथ गिरफ्तार किया है गिरफ्तारी के बाद के लिए पटना ले जाने के दौरान शेखपुरा के गाँव में रुकी टीम के सदस्यों के अलावा,9.216
01-02818-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02818-01.mp3,प्रस्तिथियो को मुकाबले करने के बढ़ दर्शन होते हाँ बिहार मोबाइल वाणी पे,11.592
