utterance_id,audio_path,sample_rate_hz,source_rate_group,gender,accent,district,state,other
01-04982-03,Audio/01-04982-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-04986-03,Audio/01-04986-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05033-02,Audio/01-05033-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05033-03,Audio/01-05033-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05042-01,Audio/01-05042-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05043-01,Audio/01-05043-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05080-01,Audio/01-05080-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05083-02,Audio/01-05083-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05086-01,Audio/01-05086-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05097-01,Audio/01-05097-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05111-02,Audio/01-05111-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05119-01,Audio/01-05119-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-05123-03,Audio/01-05123-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05139-02,Audio/01-05139-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05153-02,Audio/01-05153-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05159-03,Audio/01-05159-03.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-05167-03,Audio/01-05167-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05173-02,Audio/01-05173-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05180-03,Audio/01-05180-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05181-02,Audio/01-05181-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05181-03,Audio/01-05181-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05184-03,Audio/01-05184-03.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-05189-03,Audio/01-05189-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05191-01,Audio/01-05191-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05198-02,Audio/01-05198-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05202-02,Audio/01-05202-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05220-03,Audio/01-05220-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05227-03,Audio/01-05227-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05238-02,Audio/01-05238-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05241-01,Audio/01-05241-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05243-02,Audio/01-05243-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05256-02,Audio/01-05256-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,"audio_break,inaudible"
01-05264-01,Audio/01-05264-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05268-01,Audio/01-05268-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05269-02,Audio/01-05269-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05285-02,Audio/01-05285-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05292-01,Audio/01-05292-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05298-01,Audio/01-05298-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,audio_jump
01-05300-01,Audio/01-05300-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05300-02,Audio/01-05300-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05304-02,Audio/01-05304-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05305-01,Audio/01-05305-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05322-01,Audio/01-05322-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05325-01,Audio/01-05325-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05334-01,Audio/01-05334-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05340-01,Audio/01-05340-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05356-02,Audio/01-05356-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-05364-03,Audio/01-05364-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05388-03,Audio/01-05388-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05420-02,Audio/01-05420-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05425-01,Audio/01-05425-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05431-01,Audio/01-05431-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05438-03,Audio/01-05438-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05439-02,Audio/01-05439-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05454-01,Audio/01-05454-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05462-02,Audio/01-05462-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05477-01,Audio/01-05477-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05512-03,Audio/01-05512-03.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05544-01,Audio/01-05544-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-05551-02,Audio/01-05551-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-05564-03,Audio/01-05564-03.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-05579-02,Audio/01-05579-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05580-01,Audio/01-05580-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05589-03,Audio/01-05589-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05600-03,Audio/01-05600-03.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05603-01,Audio/01-05603-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05605-03,Audio/01-05605-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05607-01,Audio/01-05607-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05635-01,Audio/01-05635-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05639-03,Audio/01-05639-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05648-02,Audio/01-05648-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05679-01,Audio/01-05679-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05679-03,Audio/01-05679-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05683-01,Audio/01-05683-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05686-02,Audio/01-05686-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-05690-01,Audio/01-05690-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05698-02,Audio/01-05698-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05701-01,Audio/01-05701-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05705-02,Audio/01-05705-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05724-03,Audio/01-05724-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05728-02,Audio/01-05728-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-05745-03,Audio/01-05745-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05748-03,Audio/01-05748-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05754-01,Audio/01-05754-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05765-01,Audio/01-05765-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05777-01,Audio/01-05777-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05778-03,Audio/01-05778-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05779-03,Audio/01-05779-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05789-02,Audio/01-05789-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-05803-01,Audio/01-05803-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05815-03,Audio/01-05815-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05816-03,Audio/01-05816-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05855-02,Audio/01-05855-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05855-03,Audio/01-05855-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05864-03,Audio/01-05864-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05913-02,Audio/01-05913-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05919-03,Audio/01-05919-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-05920-03,Audio/01-05920-03.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-05921-03,Audio/01-05921-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-05925-02,Audio/01-05925-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-05948-02,Audio/01-05948-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05952-01,Audio/01-05952-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05956-03,Audio/01-05956-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05962-02,Audio/01-05962-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-05962-03,Audio/01-05962-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05991-01,Audio/01-05991-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-05993-02,Audio/01-05993-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-05999-01,Audio/01-05999-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06005-03,Audio/01-06005-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06025-03,Audio/01-06025-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06027-01,Audio/01-06027-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06032-01,Audio/01-06032-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06045-02,Audio/01-06045-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06046-02,Audio/01-06046-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06062-02,Audio/01-06062-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06065-02,Audio/01-06065-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06074-03,Audio/01-06074-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06085-01,Audio/01-06085-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06088-02,Audio/01-06088-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06097-02,Audio/01-06097-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06107-03,Audio/01-06107-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06109-02,Audio/01-06109-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06110-03,Audio/01-06110-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-06111-01,Audio/01-06111-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06113-03,Audio/01-06113-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06114-03,Audio/01-06114-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06115-02,Audio/01-06115-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-06118-03,Audio/01-06118-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-06155-01,Audio/01-06155-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-06176-01,Audio/01-06176-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-06177-01,Audio/01-06177-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06179-01,Audio/01-06179-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06187-03,Audio/01-06187-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-06215-02,Audio/01-06215-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06230-01,Audio/01-06230-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06239-02,Audio/01-06239-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06247-02,Audio/01-06247-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06248-03,Audio/01-06248-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06265-02,Audio/01-06265-02.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-06278-03,Audio/01-06278-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-06279-03,Audio/01-06279-03.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,inaudible
01-06295-02,Audio/01-06295-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06311-03,Audio/01-06311-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06314-01,Audio/01-06314-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06317-03,Audio/01-06317-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-06324-03,Audio/01-06324-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06336-03,Audio/01-06336-03.mp3,48000,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-06342-02,Audio/01-06342-02.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-06348-03,Audio/01-06348-03.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-06360-01,Audio/01-06360-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06383-03,Audio/01-06383-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06385-01,Audio/01-06385-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-06393-02,Audio/01-06393-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06399-01,Audio/01-06399-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06415-01,Audio/01-06415-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06417-02,Audio/01-06417-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06423-03,Audio/01-06423-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06429-03,Audio/01-06429-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06431-03,Audio/01-06431-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06439-02,Audio/01-06439-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06447-01,Audio/01-06447-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06447-02,Audio/01-06447-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-06465-02,Audio/01-06465-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06470-01,Audio/01-06470-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-06470-02,Audio/01-06470-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-06477-02,Audio/01-06477-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06490-01,Audio/01-06490-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06491-02,Audio/01-06491-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06508-01,Audio/01-06508-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06518-03,Audio/01-06518-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06523-02,Audio/01-06523-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06524-02,Audio/01-06524-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06531-03,Audio/01-06531-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06532-02,Audio/01-06532-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06538-03,Audio/01-06538-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06547-03,Audio/01-06547-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06549-02,Audio/01-06549-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06568-03,Audio/01-06568-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06578-02,Audio/01-06578-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-06602-01,Audio/01-06602-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06604-01,Audio/01-06604-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06609-02,Audio/01-06609-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06631-02,Audio/01-06631-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06643-02,Audio/01-06643-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06652-02,Audio/01-06652-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06653-01,Audio/01-06653-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06679-03,Audio/01-06679-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06685-01,Audio/01-06685-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06693-02,Audio/01-06693-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06694-01,Audio/01-06694-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-06699-02,Audio/01-06699-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06701-02,Audio/01-06701-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06705-02,Audio/01-06705-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06707-02,Audio/01-06707-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06712-02,Audio/01-06712-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-06743-02,Audio/01-06743-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06746-02,Audio/01-06746-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06773-02,Audio/01-06773-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06773-03,Audio/01-06773-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06783-02,Audio/01-06783-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06792-01,Audio/01-06792-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06830-01,Audio/01-06830-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06843-01,Audio/01-06843-01.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-06847-02,Audio/01-06847-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06854-01,Audio/01-06854-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06854-03,Audio/01-06854-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06857-02,Audio/01-06857-02.mp3,8000,native_8khz,Male,unknown,unknown,Bihar,unknown
01-06858-02,Audio/01-06858-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06867-01,Audio/01-06867-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06867-02,Audio/01-06867-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06873-01,Audio/01-06873-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06877-01,Audio/01-06877-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06877-02,Audio/01-06877-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06879-01,Audio/01-06879-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06894-01,Audio/01-06894-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06903-03,Audio/01-06903-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06919-01,Audio/01-06919-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06930-02,Audio/01-06930-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-06937-01,Audio/01-06937-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-06944-02,Audio/01-06944-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06951-03,Audio/01-06951-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-06969-01,Audio/01-06969-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-06979-01,Audio/01-06979-01.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-06986-03,Audio/01-06986-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07007-02,Audio/01-07007-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,audio_jump
01-07011-01,Audio/01-07011-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07031-03,Audio/01-07031-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07043-03,Audio/01-07043-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-07045-01,Audio/01-07045-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07047-03,Audio/01-07047-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07062-03,Audio/01-07062-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-07066-01,Audio/01-07066-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07075-03,Audio/01-07075-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,not_clear
01-07079-01,Audio/01-07079-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07080-02,Audio/01-07080-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07092-01,Audio/01-07092-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07096-02,Audio/01-07096-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07108-01,Audio/01-07108-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,unknown
01-07114-01,Audio/01-07114-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07117-01,Audio/01-07117-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07141-02,Audio/01-07141-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-07150-02,Audio/01-07150-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-07158-03,Audio/01-07158-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-07164-01,Audio/01-07164-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07175-03,Audio/01-07175-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07176-01,Audio/01-07176-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-07182-02,Audio/01-07182-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07190-01,Audio/01-07190-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07205-03,Audio/01-07205-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07220-01,Audio/01-07220-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07223-02,Audio/01-07223-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-07226-01,Audio/01-07226-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07233-03,Audio/01-07233-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07235-02,Audio/01-07235-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-07251-03,Audio/01-07251-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07256-01,Audio/01-07256-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07269-01,Audio/01-07269-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07274-01,Audio/01-07274-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07281-03,Audio/01-07281-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,inaudible
01-07287-02,Audio/01-07287-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07297-03,Audio/01-07297-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07299-02,Audio/01-07299-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-07350-03,Audio/01-07350-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07378-03,Audio/01-07378-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07392-01,Audio/01-07392-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07422-01,Audio/01-07422-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07428-02,Audio/01-07428-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07455-02,Audio/01-07455-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07458-02,Audio/01-07458-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07467-01,Audio/01-07467-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
